Wavelength (nm),Transmittance(%),Std.Dev.
190,0.0102212572365687,0.0228179932765418
191,0.0100000109795873,0.0314554954987445
192,0.0100043159065444,0.0163160796204442
193,0.0100000109795873,0.00606027272649412
194,0.0100000219591867,0.0119210117562739
195,0.0100000219591867,0.0179871865527705
196,0.0100000219591867,0.0129273736522689
197,0.0100000219591867,0.00947607271912742
198,0.0100000219591867,0.00992170425706575
199,0.0100000219591867,0.0187595020156375
200,0.0100000219591867,0.00982542844917977
201,0.0100000219591867,0.00885329527124326
202,0.0100000219591867,0.0158269850980094
203,0.0100000219591867,0.0152397606377944
204,0.0100000219591867,0.0118437355111745
205,0.0100000219591867,0.0134677324836375
206,0.0100000219591867,0.0248736351259279
207,0.0100000219591867,0.0153863674809367
208,0.0100000219591867,0.00619918947266649
209,0.0100000219591867,0.0168684512089061
210,0.0100000219591867,0.0344900976594255
211,0.0100000219591867,0.0167925036174149
212,0.0100000219591867,0.00771536663859574
213,0.0100000219591867,0.0162772985522335
214,0.0100000219591867,0.0351775520677001
215,0.0100000219591867,0.0249878600074506
216,0.0100000219591867,0.0142683956826275
217,0.0100000219591867,0.00631282689759928
218,0.0100000219591867,0.0169192123123835
219,0.0100000219591867,0.0357297663744542
220,0.0100000219591867,0.0178707692513163
221,0.0100000219591867,0.0132558196742695
222,0.0100000219591867,0.0277071258377355
223,0.0100000219591867,0.0145716334934612
224,0.0100000219591867,0.0121788222102412
225,0.0100000219591867,0.00874850253673357
226,0.0100000219591867,0.00959864522701002
227,0.0100000219591867,0.0200191628050755
228,0.0100000219591867,0.0191305904856503
229,0.0100000219591867,0.031799825347845
230,0.0100000219591867,0.0387603157507027
231,0.0100000219591867,0.0215811603593882
232,0.0100000219591867,0.0120891470424201
233,0.0100000219591867,0.0194151913304227
234,0.0100000219591867,0.0292325166320656
235,0.0100000219591867,0.0144663211854348
236,0.0100000219591867,0.0050128665316073
237,0.0100000109795873,0.00928699414828112
238,0.0100013176365594,0.0174770613855034
239,0.0100000109795873,0.0105726310985906
240,0.0100261325509439,0.00534538689088463
241,0.0101577451774793,0.00607052280134217
242,0.0100000109795873,0.00453787038884847
243,0.0100054583410498,0.00634312843505612
244,0.0100000109795873,0.0106769475106299
245,0.0100000109795873,0.01695931156647
246,0.0100562633475826,0.0164853852857254
247,0.0100000109795873,0.0224754112665412
248,0.0110215583404485,0.0162366596569809
249,0.011941523724227,0.0288980646305576
250,0.0100000109795873,0.0226974844684676
251,0.0106649394255292,0.0107282294340465
252,0.0106655834761089,0.00896996155599441
253,0.0100000109795873,0.0197493940047914
254,0.0100347116645855,0.0260753543307568
255,0.0100000109795873,0.026316203094562
256,0.0100000219591867,0.0145416220878411
257,0.0100000219591867,0.0166992635464301
258,0.0100000219591867,0.0136917334894435
259,0.0100000219591867,0.0202837279133453
260,0.0100000219591867,0.0166230296494597
261,0.0100000219591867,0.0290876945573725
262,0.0100000219591867,0.0151639252385896
263,0.0100000219591867,0.00601892208871693
264,0.0100000219591867,0.00964132430379993
265,0.0100000219591867,0.0114199954539901
266,0.0100000219591867,0.00865763732413772
267,0.0100000219591867,0.0128759549075817
268,0.0100000219591867,0.0101081052581063
269,0.0100000219591867,0.00631170545744316
270,0.0100000219591867,0.00972237685933559
271,0.0100000219591867,0.013318532718768
272,0.0100000109795873,0.0173707661018671
273,0.0100458567370582,0.0142420814157543
274,0.0100000109795873,0.00905878843545108
275,0.01125040003059,0.00539253907328621
276,0.0224452663552833,0.0180465528878326
277,0.0100000109795873,0.00946025498179501
278,0.0103266147972005,0.00644881241572561
279,0.0101837867826634,0.00961733233270474
280,0.0100000109795873,0.0128012696087779
281,0.0105850640208632,0.00863161204450402
282,0.0224718482751634,0.0130908413224144
283,0.0220567067157608,0.0254602809352267
284,0.0100000109795873,0.0134415618017471
285,0.0103918330642922,0.0195669841134798
286,0.0100000109795873,0.0207782288936904
287,0.0100000219591867,0.0178181787158263
288,0.0100000219591867,0.0137724453388444
289,0.0100000219591867,0.00764015850736002
290,0.0100000109795873,0.0089161143450181
291,0.0103958158466895,0.0147334742860376
292,0.0100000109795873,0.0244550710768996
293,0.0249129005018141,0.0288757008361382
294,0.0164100470081991,0.0210597447706364
295,0.0100682393030168,0.0251622315059531
296,0.0100000109795873,0.0147750637808451
297,0.0161983844628307,0.0106215731954524
298,0.0101410854497634,0.00517994352729347
299,0.018645625361799,0.00711448857207459
300,0.0196628224995091,0.0165953441185925
301,0.0100000219591867,0.0297466247839878
302,0.0101346851401539,0.0141735358866626
303,0.0146776005298045,0.012054486376634
304,0.0100000109795873,0.00947008426480153
305,0.0104506681700889,0.00584341104939468
306,0.0145008242440884,0.0108339066631733
307,0.0129661941149587,0.0115502009642532
308,0.0100000109795873,0.0114682302317753
309,0.0102132250752226,0.0143520394649122
310,0.0100000109795873,0.00876650679495905
311,0.0111908709546587,0.00606833315666395
312,0.0114774258019481,0.00798992478801195
313,0.0119487108748067,0.004342501700338
314,0.0156665363947597,0.00445429527228892
315,0.010722200595151,0.00372007757162087
316,0.0109470019774143,0.00374222325298492
317,0.0161017271554052,0.0088021605157399
