Wavelength (nm),Transmittance(%),Std.Dev.
591,0.0811302003610332,0.0105821687181794
592,0.188347785297672,0.0428270860908984
593,0.100457354085598,0.0160210970842488
594,0.121637840895918,0.0205315511263033
595,0.148615241201275,0.0219968705084052
596,0.124500055266965,0.0100902121931402
597,0.171301933239077,0.0252264430784143
598,0.151607874743012,0.0405831172151598
599,0.0889767313166163,0.023043360093891
600,0.166976111331829,0.0299344001516309
601,0.199003206005538,0.0565742155222536
602,0.0974529081350311,0.0210186321376613
603,0.116774881136793,0.026724746917739
604,0.107835099471912,0.0196206607587958
605,0.124655849233668,0.0165328530640908
606,0.156155663242788,0.017958992330235
607,0.198065230088754,0.0283333080854074
608,0.268274166112258,0.0344689349853297
609,0.203386643717348,0.0306306134470029
610,0.132062354975549,0.0243120332035133
611,0.153319172311592,0.0219885199397515
612,0.168780434895046,0.0257775316558485
613,0.128882858545391,0.0352769502335468
614,0.0984316976483428,0.0503020715261567
615,0.122544826961067,0.0334991077342892
616,0.177140439762028,0.0246605557822104
617,0.229933782242306,0.0384147391459793
618,0.242241338037419,0.0476043575192172
619,0.353926046748119,0.0531758781848901
620,0.18592555417213,0.0636670246751718
621,0.179948376985631,0.0437782755698172
622,0.272551244689514,0.0371787844820001
623,0.298523118723798,0.0360214897299242
624,0.278162299159082,0.0267397624324181
625,0.30032567943392,0.045858256005242
626,0.238677735489595,0.046053475850979
627,0.352431949000612,0.066568732786471
628,0.301466781099483,0.100872648994304
629,0.239660637496811,0.0678014812292814
630,0.453626301169168,0.407236990204444
631,0.152351935764449,0.069876517512526
632,0.559012172357102,0.0839068475498499
633,0.557466992722662,0.0987050767958977
634,0.483824230366148,0.0764173399788675
635,0.571443459858607,0.117167474098896
636,0.65600970878458,0.0682210973885923
637,0.693434308853452,0.0999514567155288
638,0.342512599463233,0.104151017306598
639,0.77388198335225,0.142751889968869
640,0.628931771980084,0.121248872208082
641,0.903540032171563,0.289874059316592
642,1.08332450682399,0.308457432614784
643,1.16150487799557,0.625770972054147
644,0.927679942287,1.6775782581029
645,0.288670239058042,1.07124333046323
646,0.252715430160012,0.462585013839836
647,1.84918012729109,0.65784772085228
648,1.15061811128832,0.37513186283163
649,0.83060764410153,0.323665606503332
650,1.87983759488506,1.02592551133123
651,0.898613109589669,0.813873191391049
652,0.372693660083809,0.578385165672382
653,0.213138506680506,0.160908186706966
654,1.09801171956351,0.506887046892339
655,0.243859298625489,0.0873972075371086
656,0.0573727432549642,0.00987132670450217
657,0.0448595089254768,0.00307927926464354
658,0.28682927934206,0.0325510005966916
659,1.09551902154889,0.449650537222646
660,0.763397109413185,0.410957208690193
661,0.483853979530618,0.246162908243321
662,1.52115924979335,0.501521370880057
663,1.51929314623408,0.5033235024818
664,1.76140854872019,0.450784937964239
665,1.92918627972857,0.41388736441325
666,1.24972138629941,0.47320728048583
667,1.5026520394638,0.401740028424019
668,2.02959899971983,0.507638676867786
669,2.8303703216568,0.376578090685151
670,2.19203985398256,0.174781953289338
671,2.93978844253665,0.190083112305495
672,4.81478759782528,0.154543235370986
673,6.63128320860712,0.0842823802533558
674,11.995137797009,0.15460085748352
675,17.0723805445147,0.233703774419463
676,17.9715191202188,0.0963970481950618
677,17.8128485552237,0.200954837975357
678,16.294154925271,0.254123482797134
679,15.8271533086118,0.213969352869877
680,16.2009279386555,0.218536704716757
681,18.8125815164494,0.15305215821446
682,22.1301588552918,0.190545409685345
683,27.7870784936092,0.214339476209362
684,34.9300766931932,0.197542535060879
685,45.7648954463391,0.103252656018967
686,57.1250874073057,0.146189291961475
687,71.0035744423465,0.133826617675885
688,84.3587808684321,0.190896740845759
689,92.7884694180566,0.195826091734646
690,98.0952994284496,0.267657008362087
691,99.6606492628317,0.228333095886097
692,99.9247084304641,0.256734388444268
693,99.5594841649338,0.259794842197457
694,99.3718629092125,0.349819823832386
695,98.9781172339092,0.234155158990294
696,99.6884466366988,0.193678571964101
697,99.6038747892102,0.181656559977777
698,100.329820358215,0.194717367269448
699,100.477099362276,0.173637379134354
700,100.290721909041,0.200737706881316
701,99.9027682102495,0.276643368888325
702,99.715375893507,0.259670403768325
703,99.9626763904958,0.234243866025983
704,100.101063182621,0.276136220748152
705,99.749102454685,0.319625307922847
706,100.521347281313,0.222204334501119
707,100.179677381336,0.209389870424026
708,100.14426586599,0.21485761857612
709,100.431768215657,0.220112374233532
710,100.690684250456,0.232886573279823
711,99.8637265366985,0.184614492281996
712,100.337201211817,0.222984785791499
713,99.8688800406296,0.209604779643183
714,100.033273665864,0.202610405830046
715,100.219172684533,0.208478636070296
716,100.448310059286,0.16179161332489
717,100.181877267319,0.156512436243628
718,100.123376744816,0.237327748820011
719,100.146794844777,0.203419357612438
720,100.977870504066,0.258254965554517
721,100.989401587713,0.188845264447361
722,100.637079758705,0.202579806318601
723,100.723192418739,0.301126876445326
724,100.601506560753,0.208256625709764
725,99.9334858676476,0.179239614196238
726,100.151193220874,0.209015866143694
727,99.9414959518463,0.175680222478088
728,100.295126606313,0.162731953155938
729,100.267710511527,0.215741753400802
730,100.303936581217,0.1820102198273
731,99.8641651224242,0.158100616100406
732,100.103920799594,0.14306066246272
733,100.089303848315,0.150455577950592
734,100.235019186828,0.112648708422861
735,100.199918154661,0.135693087525524
736,100.200358216887,0.119742480451867
737,100.202118485119,0.12254533248985
738,100.643820197732,0.14784848427888
739,100.224894743573,0.234620614855261
740,100.034481828969,0.194715990056247
741,100.241842758054,0.251345803106791
742,100.257692844906,0.227925008081631
743,100.843586069119,0.205339679058563
744,100.048761225495,0.214252985759061
745,100.114362785988,0.24770182120212
746,100.56130852182,0.267899726880776
747,99.975408761978,0.229336868492938
748,100.50666937835,0.181052815320181
749,100.328057846622,0.119072885975213
750,100.058977736735,0.118760036557778
751,100.324422764245,0.153862455472788
752,100.421403382128,0.175795062482718
753,100.114362785988,0.215268160244399
754,100.30569866906,0.186911740657501
755,100.230617129317,0.152058281218233
756,100.284775874572,0.113874108104864
757,100.020204470462,0.122417466264689
758,99.9681642828046,0.0815037755607346
759,100.314069009061,0.099057047688605
760,100.039973663355,0.123095762562004
761,99.8394976682318,0.153058467585892
762,100.437943518594,0.154686981312786
763,100.148334254438,0.0761498578786818
764,100.205089007883,0.0973570781994708
765,99.8042063996211,0.0880233633798795
766,100.490117924099,0.152221818577301
767,100.707821602783,0.247278744832695
768,100.344692782609,0.131061268395697
769,100.002415537065,0.109038666284526
770,100.255711447,0.148424371853302
771,100.333675960273,0.154599259393902
772,100.455368741777,0.147764088156547
773,100.354168217304,0.136264546185493
774,100.475554899069,0.158086203447223
775,100.795322814647,0.210453301647838
776,100.830964546999,0.254763932660531
777,100.411811351067,0.221927154198929
778,99.8089184869763,0.189774121834013
779,100.447979195714,0.134717919392504
780,99.9262444263166,0.122899419435675
781,100.32089796166,0.124609054544756
782,100.378962831714,0.14947269077174
783,100.297879640343,0.229312948513833
784,100.550378317334,0.232977602016634
785,101.073374256004,0.20470165595205
786,100.862853543697,0.14709630739523
787,100.736021658101,0.160181381596882
788,100.245254717859,0.164880888573586
789,100.369705459139,0.178325884517726
790,100.642604675363,0.184997109054287
791,100.575773548015,0.17945034003889
792,100.232708082529,0.219951151176009
793,100.124915794505,0.173795917638376
794,100.144485774653,0.176940186414622
795,100.038765433922,0.2930985150002
796,101.324932675974,0.336030538569362
797,100.320126927603,0.271677459379235
798,100.615093595986,0.387264432087578
799,100.550047117562,0.25274279509837
800,100.480078036932,0.18897591440909
801,99.8221792754849,0.233848895825263
802,100.383922489671,0.249237460811129
803,99.7910575650462,0.303608957928022
804,100.192877421878,0.278032325682749
805,100.549826318321,0.209542786975112
806,99.5545652399145,0.177455990212422
807,99.932059481642,0.1973596501364
808,97.447344334786,0.264668329486417
809,94.4139449235693,0.33254018158395
810,90.1489812128436,0.358953569307495
811,78.4827906298173,0.307584197798784
812,69.9986131423746,0.388807280195553
813,55.7204474199406,0.258996677514774
814,42.4627277069109,0.169763762592492
815,35.94782721525,0.194741958267785
816,27.3855794458201,0.270761792022677
817,19.6192180511494,0.351120354762301
818,14.8568417838278,0.354264793599218
819,13.4399441732547,0.427610758066169
820,8.82892022637724,0.266752756733985
821,7.14640052281341,0.365151044349932
822,6.53024515029107,0.512246918411159
823,6.32149609229035,0.318711803308281
824,4.97807071796052,0.591988571207954
825,3.65569673983097,0.232735726042678
826,4.01156142076465,0.218304232393984
827,3.53699179437359,0.273517291799648
828,2.72518029979582,0.255504362878579
829,2.35108210308757,0.332242041515391
830,3.60467149413543,0.43711659290549
831,3.79659143527048,0.936378502303859
832,2.37137370566165,0.44259813980189
833,4.13501880994138,0.583801628965865
834,2.57330337550374,0.275909173163839
835,2.58375017350244,0.26404554869882
836,3.23257540357003,0.333763103549521
837,3.15374448270966,0.622514817561793
838,3.22737641408109,0.605862333401626
839,4.19630098107723,1.13020010665955
840,1.82891365721588,0.454959807119392
841,2.6489762231718,0.377629838132246
842,3.54525769288502,0.506264705215205
843,3.91658814996486,0.654813274506034
844,3.34235901153999,0.710342003440635
845,2.95523824674493,0.501140371421558
846,3.39793970104679,0.744916270713481
847,4.00272247909956,1.01005363402106
848,2.95461856870118,0.603837836865755
849,2.9347864398459,1.31461915591697
850,0.95257042748157,0.231530708603249
851,3.10808007305434,0.559711132300763
852,1.22164107475007,0.194242545445612
853,0.745383508487654,0.110284475954383
854,0.863301452820762,0.137060018201268
855,1.12596558346045,0.241431784036548
856,1.41940485081091,0.247675687856087
857,1.75624281456452,0.299235404898344
858,2.11680209122162,0.415774889615178
859,1.84817944922285,0.425208656644977
860,2.50072287642116,0.442545709897526
861,2.80597551834146,0.462431489224091
862,1.71005584007485,0.255782243956743
863,2.81254848268085,0.594740946518842
864,2.92359432662252,0.424802522077682
865,3.25190887056664,0.66870588791164
866,2.93087077083794,0.593722381793037
867,1.4101669584077,0.37233085643458
868,1.84892432436853,0.416303006357008
869,2.88267362804518,0.745785943604259
870,2.60733779438223,0.531475058482819
871,3.25521322355727,0.676174470395783
872,3.83657212450502,0.780050825131663
873,1.50313387261423,0.290550027169362
874,2.34052733108509,0.84330499959809
875,1.77890626540336,0.363314398928149
876,2.37278791948204,0.285143358127174
877,1.90672778982432,0.445405316576044
878,2.33243363548522,0.469742212712703
879,1.39177182032419,0.253981963762188
880,2.03380167829883,0.443687126620775
881,2.15074848826361,0.283702701028441
882,3.34117388590595,0.6517088726247
883,1.07809173334098,0.215908452512806
884,2.21660030865864,0.301451571055243
885,1.58265277291147,0.283102163929592
886,1.82531672827741,0.562727626275511
887,0.547292203202242,0.130536076659008
888,2.50046754037883,0.535417681287179
889,1.39009191707606,0.29705659130498
890,2.43034962383416,0.239422192505633
891,2.71526151771802,0.272870886309987
892,3.22280496506258,0.486107010264502
893,3.04513351018426,0.500629269821086
894,2.8971901834085,0.707779760090936
895,4.00000300869883,1.05934583435306
896,2.10243430869792,0.345201803384859
897,3.50715351938986,0.485741112366741
898,2.22234404935722,0.499107806977505
899,2.68782162671559,0.518119931910371
900,3.31771969705164,0.970037892830973
901,2.46325590704242,0.854090308489093
902,2.00633059720672,0.632169707286701
903,2.56984461231548,0.410941316357719
904,3.6421952212264,0.517894237594139
905,1.63450606210795,0.325644697927267
906,3.02808312714805,0.260499987804598
907,2.91258559975783,0.435084583406774
908,2.97374547951403,0.648121401275006
909,3.60518208370483,0.818312853846405
910,3.56630462829188,0.812739007934696
911,2.57423309322582,0.967903777268261
912,1.90134253432082,0.48376224225698
913,4.23813100859934,0.821262896001948
914,4.65647166812769,1.41454259476459
915,1.90021974013175,0.574363213120372
916,2.57760153773903,0.556510575455058
917,2.1998685763064,2.54487507265352
918,0.637690248053662,0.350640094113131
919,5.73136863589964,1.33854963250593
920,2.68053930317294,0.69942490148198
921,5.143767138595,0.792317361268733
922,3.86684324931524,0.846350878831833
923,5.56195328489104,0.783505684908348
924,5.30176589976702,1.21921798671443
925,3.7875108169457,1.33996145950954
926,2.34872389635624,0.97858206148042
927,4.5571649041337,0.877628130672317
928,5.34778833503279,1.56150897281757
929,3.67675334848816,1.35858319062642
930,5.0779841104388,2.08498480005306
